zi,chaizi
朹,"['木', '九']"
机,"['木', '几']"
朼,"['木', '匕']"
朻,"['木', '丩']"
朷,"['木', '刀']"
朸,"['木', '力']"
权,"['木', '又']"
过,"['辵', '寸']"
过,"['辶', '寸']"
亘,"['一', '旦']"
亘,"['二', '日']"
臣,"['巨', '丨', '丨']"
臣,"['巨', '丶', '丶']"
吏,"['一', '口', '丿', '乀']"
吏,"['一', '口', '乂']"
再,"['一', '冂', '十', '一']"
襾,"['一', '凵', '冂']"
覀,"['一', '丨', '丨', '口']"
朿,"['木', '冂']"
両,"['一', '山', '冂']"
协,"['十', '办']"
西,"['一', '口', '儿']"
西,"['一', '四']"
西,"['一', '囗', '儿']"
攰,"['支', '力']"
压,"['厂', '土', '丶']"
压,"['厂', '圡']"
厌,"['厂', '犬']"
厍,"['厂', '车']"
厊,"['厂', '牙']"
戌,"['戊', '一']"
在,"['一', '人', '土']"
在,"['一', '亻', '土']"
有,"['一', '丿', '月']"
百,"['一', '白']"
乭,"['石', '乙']"
存,"['一', '亻', '子']"
存,"['一', '人', '子']"
而,"['一', '丶', '冂', '丨', '丨']"
页,"['一', '丶', '贝']"
匠,"['匚', '斤']"
夸,"['大', '亏']"
圶,"['大', '土']"
夺,"['大', '寸']"
夶,"['大', '大']"
夵,"['大', '小']"
夼,"['大', '川']"
灰,"['厂', '火']"
灰,"['一', '丿', '火']"
戍,"['戊', '丶']"
匢,"['匚', '勿']"
尥,"['尢', '勺']"
列,"['歹', '刂']"
列,"['歹', '刀']"
死,"['一', '夕', '匕']"
死,"['歹', '匕']"
成,"['戊', '㇆']"
匟,"['匚', '亢']"
夹,"['一', '丷', '大']"
夷,"['一', '弓', '人']"
夷,"['大', '弓']"
轨,"['车', '九', '軌']"
邪,"['牙', '阝']"
邪,"['牙', '邑']"
邨,"['屯', '阝']"
邨,"['屯', '邑']"
攷,"['丂', '攴']"
攷,"['丂', '攵']"
尧,"['□', '兀']"
划,"['戈', '刀']"
划,"['戈', '刂']"
迈,"['辵', '万']"
迈,"['辶', '万']"
毕,"['比', '十']"
至,"['一', '厶', '土']"
邷,"['瓦', '邑']"
邷,"['瓦', '阝']"
尗,"['上', '小']"
丠,"['北', '一']"
此,"['止', '匕']"
乩,"['占', '乙']"
贞,"['卜', '贝']"
虍,"['丨', '一', '厂', '七']"
师,"['丨', '丿', '帀']"
尘,"['小', '土']"
尖,"['小', '大']"
劣,"['少', '力']"
光,"['小', '兀']"
当,"['小', '彐']"
吁,"['口', '于']"
早,"['日', '十']"
旪,"['日', '十']"
叿,"['口', '工']"
吐,"['口', '土']"
吋,"['口', '寸']"
吓,"['口', '下']"
旯,"['日', '九']"
旫,"['日', '刀']"
曳,"['曰', '乁', '丿']"
虫,"['口', '厶']"
曲,"['囗', '卄']"
曲,"['曰', '丨', '丨']"
团,"['囗', '才']"
団,"['囗', '寸']"
吅,"['口', '口']"
同,"['冂', '一', '口']"
吕,"['口', '口']"
吊,"['口', '巾']"
吀,"['口', '千']"
吃,"['口', '乞']"
因,"['囗', '大']"
吸,"['口', '及']"
吖,"['口', '丫']"
吇,"['口', '子']"
吔,"['口', '也']"
吗,"['口', '马']"
吆,"['口', '幺']"
屽,"['山', '干']"
屸,"['山', '工']"
屼,"['山', '兀']"
屿,"['山', '与']"
屾,"['山', '山']"
屹,"['山', '乞']"
岁,"['山', '夕']"
岋,"['山', '及']"
岌,"['山', '及']"
帆,"['巾', '凡']"
辿,"['辵', '山']"
辿,"['辶', '山']"
回,"['囗', '口']"
屺,"['山', '己']"
岂,"['山', '己']"
屻,"['山', '刃']"
则,"['贝', '刂']"
则,"['贝', '刀']"
刚,"['冈', '刂']"
刚,"['冈', '刀']"
氼,"['水', '人']"
网,"['冂', '乂', '乂']"
肉,"['冂', '入', '入']"
肉,"['冂', '人', '人']"
凼,"['凵', '水']"
囝,"['囗', '子']"
囡,"['囗', '女']"
钆,"['钅', '乚']"
钆,"['金', '乚']"
钇,"['钅', '乙']"
钇,"['金', '乙']"
年,"['丿', '丰', '丶']"
年,"['丿', '一', '二', '丶', '丨']"
朱,"['丿', '未']"
朱,"['丶', '未']"
朱,"['丿', '一', '木', '未']"
缶,"['丿', '二', '山']"
劧,"['手', '力']"
刏,"['气', '刂']"
刏,"['气', '刀']"
氘,"['气', '丿', '丨']"
氖,"['气', '乃']"
先,"['丿', '土', '儿']"
牝,"['牛', '匕']"
牝,"['牜', '匕']"
牞,"['牜', '力']"
牞,"['牛', '力']"
丢,"['丿', '去']"
廷,"['廴', '壬']"
舌,"['千', '口']"
竹,"['丿', '一', '丨', '丿', '一', '亅']"
迁,"['辵', '千']"
迁,"['辶', '千']"
圱,"['千', '土']"
乔,"['夭', '丿', '丨']"
迄,"['辵', '乞']"
迄,"['辶', '乞']"
仹,"['亻', '丰']"
仹,"['人', '丰']"
仼,"['亻', '王']"
仼,"['人', '王']"
伕,"['人', '夫']"
伕,"['亻', '夫']"
伟,"['亻', '韦']"
伟,"['人', '韦']"
传,"['人', '专']"
传,"['亻', '专']"
乒,"['丘', '丿']"
乓,"['丘', '丶']"
休,"['亻', '木']"
休,"['人', '木']"
伍,"['亻', '五']"
伍,"['人', '五']"
伂,"['亻', '巿']"
伂,"['人', '巿']"
伎,"['人', '支']"
伎,"['亻', '支']"
伓,"['亻', '不']"
伓,"['人', '不']"
伏,"['亻', '犬']"
伏,"['人', '犬']"
伛,"['亻', '区']"
伛,"['人', '区']"
伖,"['亻', '友']"
伖,"['人', '友']"
优,"['亻', '尤']"
优,"['人', '尤']"
伌,"['亻', '厄']"
伌,"['人', '厄']"
臼,"['丿', '丨', '一', '彐']"
伡,"['亻', '车']"
伡,"['人', '车']"
佢,"['人', '巨']"
佢,"['亻', '巨']"
伢,"['亻', '牙']"
伢,"['人', '牙']"
伅,"['人', '屯']"
伅,"['亻', '屯']"
伐,"['人', '戈']"
伐,"['亻', '戈']"
仳,"['人', '比']"
仳,"['亻', '比']"
仾,"['人', '互']"
仾,"['亻', '互']"
佤,"['亻', '瓦']"
佤,"['人', '瓦']"
延,"['廴', '丿', '止']"
仯,"['亻', '少']"
仯,"['人', '少']"
仲,"['人', '中']"
仲,"['亻', '中']"
伣,"['亻', '见']"
伣,"['人', '见']"
仵,"['人', '午']"
仵,"['亻', '午']"
件,"['人', '牛']"
件,"['亻', '牛']"
任,"['人', '壬']"
任,"['亻', '壬']"
仸,"['人', '夭']"
仸,"['亻', '夭']"
伤,"['人', '丿', '一', '力']"
伤,"['亻', '丿', '一', '力']"
伥,"['亻', '长']"
伥,"['人', '长']"
伒,"['亻', '斤']"
伒,"['人', '斤']"
乑,"['丿', '丨', '丿', '丿', '丶', '乀']"
仮,"['亻', '反']"
仮,"['人', '反']"
价,"['亻', '介']"
价,"['人', '介']"
伦,"['亻', '仑']"
伦,"['人', '仑']"
仱,"['亻', '今']"
仱,"['人', '今']"
份,"['亻', '分']"
份,"['人', '分']"
伀,"['亻', '公']"
伀,"['人', '公']"
伧,"['人', '仓']"
伧,"['亻', '仓']"
仴,"['人', '月']"
仴,"['亻', '月']"
伜,"['亻', '卆']"
伜,"['人', '卆']"
华,"['化', '十']"
伆,"['人', '勿']"
伆,"['亻', '勿']"
伨,"['人', '匀']"
仰,"['人', '卬']"
仰,"['亻', '卬']"
伇,"['人', '殳']"
伇,"['亻', '殳']"
伩,"['人', '文']"
伩,"['亻', '文']"
伉,"['人', '亢']"
伉,"['亻', '亢']"
仿,"['亻', '方']"
仿,"['人', '方']"
伙,"['人', '火']"
伙,"['亻', '火']"
伪,"['亻', '为']"
伪,"['人', '为']"
伫,"['人', '宀', '丁', '佇']"
伫,"['亻', '宀', '一']"
伫,"['人', '宀', '一']"
伫,"['亻', '宀', '丁', '佇']"
伔,"['人', '冗']"
伔,"['亻', '冗']"
伈,"['亻', '心']"
伈,"['人', '心']"
自,"['丶', '目']"
伊,"['亻', '尹']"
伊,"['人', '尹']"
癿,"['白', '乚']"
癿,"['白', '乙']"
甶,"['丶', '田']"
伄,"['亻', '弔']"
伄,"['人', '弔']"
血,"['丶', '皿']"
血,"['丿', '皿']"
向,"['丶', '冂', '口']"
囟,"['丶', '囗', '乂']"
似,"['亻', '以']"
似,"['人', '以']"
伃,"['人', '予']"
伃,"['亻', '予']"
后,"['厂', '一', '口']"
劤,"['斤', '力']"
行,"['彳', '亍']"
彴,"['彳', '勺']"
彶,"['彳', '及']"
彵,"['彳', '也']"
甪,"['丶', '用']"
舟,"['丶', '冂', '一', '丶', '丶']"
舟,"['丶', '冂', '一', '丶', '丨']"
全,"['人', '王']"
会,"['人', '云']"
杀,"['乂', '木']"
杀,"['乂', '一', '小']"
合,"['人', '一', '口']"
兆,"['冰', '儿', '丶', '丶']"
兆,"['儿', '丷', '八']"
兆,"['冫', '儿', '丶', '丶']"
企,"['人', '止']"
氽,"['人', '水']"
汆,"['入', '水']"
众,"['人', '人', '人']"
爷,"['父', '卩']"
伞,"['人', '丷', '十']"
邠,"['分', '邑']"
邠,"['分', '阝']"
创,"['仓', '刂']"
创,"['仓', '刀']"
刖,"['月', '刂']"
刖,"['月', '刀']"
肌,"['肉', '几']"
肌,"['月', '几']"
肍,"['月', '九']"
肍,"['肉', '九']"
肋,"['月', '力']"
肋,"['肉', '力']"
凨,"['几', '云']"
朵,"['几', '木']"
杂,"['九', '木']"
夙,"['几', '歹']"
危,"['厃', '㔾']"
危,"['厃', '卩']"
危,"['刀', '厂', '卩']"
危,"['刀', '厂', '㔾']"
氒,"['氏', '十']"
旨,"['匕', '日']"
旬,"['勹', '日']"
旭,"['九', '日']"
旮,"['九', '日']"
负,"['刀', '贝']"
犴,"['犭', '干']"
犴,"['犬', '干']"
犲,"['犭', '才']"
犲,"['犬', '才']"
犵,"['犬', '乞']"
犵,"['犭', '乞']"
刎,"['勿', '刀']"
刎,"['勿', '刂']"
犱,"['犭', '丸']"
犱,"['犬', '丸']"
犳,"['犭', '勺']"
犳,"['犬', '勺']"
犷,"['犬', '广']"
犷,"['犭', '广']"
匈,"['勹', '凶']"
犸,"['犬', '马']"
犸,"['犭', '马']"
刐,"['丹', '刂']"
刐,"['丹', '刀']"
夅,"['夂', '匸', '丨']"
夅,"['夕', '匸', '丨']"
舛,"['夕', '匸', '丨']"
各,"['夂', '口']"
名,"['夕', '口']"
多,"['夕', '夕']"
奿,"['丸', '女']"
凫,"['勹', '丶', '丨', '㇆', '几']"
争,"['刀', '肀']"
争,"['刀', '彐', '亅']"
争,"['爫', '彐', '亅', '爭']"
争,"['刀', '聿']"
邬,"['乌', '邑']"
邬,"['乌', '阝']"
色,"['刀', '巴']"
饦,"['饣', '乇']"
饧,"['饣', '弓', '丿', '丿']"
冴,"['冰', '牙']"
冴,"['冫', '牙']"
冱,"['冫', '互']"
冱,"['冰', '互']"
壮,"['丬', '士']"
冲,"['冫', '中']"
冲,"['冰', '中']"
妆,"['丬', '女']"
冰,"['冫', '水']"
冰,"['冰', '水']"
庄,"['广', '土']"
庆,"['广', '大']"
亦,"['亠', '丿', '亅', '八']"
庅,"['广', '么']"
刘,"['文', '刀']"
刘,"['文', '刂']"
齐,"['文', '丿', '丨']"
交,"['亠', '父']"
次,"['冰', '欠']"
次,"['冫', '欠']"
衣,"['丶', '一', '\uf7ee']"
邟,"['亢', '阝']"
邟,"['亢', '邑']"
劥,"['亢', '力']"
产,"['立', '丿']"
决,"['冰', '夬']"
决,"['冫', '夬']"
吂,"['亡', '口']"
巟,"['亡', '川']"
亥,"['亠', '□', '人']"
邡,"['方', '邑']"
邡,"['方', '阝']"
充,"['亠', '允']"
妄,"['亡', '女']"
闫,"['门', '三']"
闬,"['门', '干']"
闭,"['门', '才']"
问,"['门', '口']"
闯,"['门', '马']"
羊,"['丷', '三', '丨']"
并,"['丷', '开']"
关,"['丷', '天']"
米,"['丷', '木']"
屰,"['丷', '一', '山']"
屰,"['丷', '一', '屮']"
灯,"['火', '丁']"
灲,"['火', '刂']"
灲,"['火', '刀']"
灮,"['火', '儿']"
邩,"['火', '邑']"
邩,"['火', '阝']"
灱,"['火', '刀']"
州,"['川', '丶', '丶', '丶']"
弚,"['八', '弔']"
汗,"['水', '干']"
汗,"['氵', '干']"
污,"['氵', '亏']"
污,"['水', '亏']"
江,"['氵', '工']"
江,"['水', '工']"
汏,"['氵', '大']"
汏,"['水', '大']"
汕,"['氵', '山']"
汕,"['水', '山']"
汘,"['水', '千']"
汘,"['氵', '千']"
汑,"['水', '乇']"
汑,"['氵', '乇']"
汔,"['氵', '乞']"
汔,"['水', '乞']"
汌,"['水', '川']"
汌,"['氵', '川']"
汋,"['氵', '勺']"
汋,"['水', '勺']"
汍,"['氵', '丸']"
汍,"['水', '丸']"
汎,"['氵', '凡']"
汎,"['水', '凡']"
汐,"['氵', '夕']"
汐,"['水', '夕']"
汲,"['水', '及']"
汲,"['氵', '及']"
汷,"['水', '攴']"
汷,"['氵', '攵']"
汒,"['水', '亡']"
汒,"['氵', '亡']"
汛,"['氵', '卂']"
汛,"['水', '卂']"
汜,"['氵', '巳']"
汜,"['水', '巳']"
汓,"['氵', '子']"
汓,"['水', '子']"
池,"['水', '也']"
池,"['氵', '也']"
汝,"['水', '女']"
汝,"['氵', '女']"
汤,"['氵', '弓', '丿', '丿']"
汤,"['水', '弓', '丿', '丿']"
汊,"['氵', '叉']"
汊,"['水', '叉']"
忓,"['心', '干']"
忓,"['忄', '干']"
忖,"['忄', '寸']"
忖,"['心', '寸']"
忕,"['忄', '大']"
忕,"['心', '大']"
忏,"['心', '千']"
忏,"['忄', '千']"
忔,"['心', '乞']"
忔,"['忄', '乞']"
忛,"['忄', '凡']"
忛,"['心', '凡']"
忣,"['忄', '及']"
忣,"['心', '及']"
忙,"['忄', '亡']"
忙,"['心', '亡']"
忋,"['忄', '己']"
忋,"['心', '己']"
忚,"['忄', '也']"
忚,"['心', '也']"
兴,"['丷', '六']"
宇,"['宀', '于']"
守,"['宀', '寸']"
宅,"['宀', '乇']"
穵,"['穴', '乙']"
宆,"['宀', '弓']"
字,"['宀', '子']"
安,"['宀', '女']"
讲,"['言', '井']"
讲,"['讠', '井']"
讳,"['言', '韦']"
讳,"['讠', '韦']"
讴,"['言', '区']"
讴,"['讠', '区']"
军,"['冖', '车']"
讵,"['讠', '巨']"
讵,"['言', '巨']"
讶,"['言', '牙']"
讶,"['讠', '牙']"
祁,"['示', '邑']"
祁,"['礻', '阝']"
礽,"['礻', '乃']"
礽,"['示', '乃']"
肎,"['冖', '月']"
肎,"['冖', '肉']"
讷,"['言', '內']"
讷,"['讠', '內']"
许,"['言', '午']"
许,"['讠', '午']"
讹,"['言', '化']"
讹,"['讠', '化']"
论,"['讠', '仑']"
论,"['言', '仑']"
讻,"['言', '凶']"
讻,"['讠', '凶']"
讼,"['讠', '公']"
讼,"['言', '公']"
农,"['冖', '\uf7ee']"
讽,"['讠', '风']"
讽,"['言', '风']"
邥,"['冘', '邑']"
邥,"['冘', '阝']"
设,"['讠', '殳']"
设,"['言', '殳']"
访,"['言', '方']"
访,"['讠', '方']"
诀,"['言', '夬']"
诀,"['讠', '夬']"
聿,"['彐', '二', '丨']"
寻,"['彐', '寸']"
帇,"['彐', '巾']"
那,"['月', '邑']"
那,"['月', '阝']"
夛,"['彐', '夕']"
厾,"['乁', '去']"
迅,"['辵', '卂']"
迅,"['辶', '卂']"
刔,"['夬', '刀']"
刔,"['夬', '刂']"
尽,"['尺', '冰']"
尽,"['尺', '冫']"
迉,"['辵', '尸']"
迉,"['辶', '尸']"
弙,"['弓', '于']"
导,"['巳', '寸']"
异,"['己', '廾']"
异,"['已', '廾']"
弜,"['弓', '弓']"
弛,"['弓', '也']"
妀,"['己', '女']"
阱,"['阝', '井']"
阱,"['阜', '井']"
阮,"['阜', '元']"
阮,"['阝', '元']"
孙,"['子', '小']"
阫,"['阝', '不']"
阫,"['阜', '不']"
阨,"['阜', '厄']"
阨,"['阝', '厄']"
阵,"['阜', '车']"
阵,"['阝', '车']"
孖,"['子', '子']"
阰,"['阜', '比']"
阰,"['阝', '比']"
阯,"['阜', '止']"
阯,"['阝', '止']"
阳,"['阜', '日']"
阳,"['阝', '日']"
阥,"['阜', '水']"
阥,"['阝', '水']"
阩,"['阜', '升']"
阩,"['阝', '升']"
收,"['丩', '攴']"
收,"['丩', '攵']"
阪,"['阜', '反']"
阪,"['阝', '反']"
阶,"['阝', '介']"
阶,"['阜', '介']"
阴,"['阝', '月']"
阴,"['阜', '月']"
艸,"['山', '山']"
艸,"['屮', '屮']"
阬,"['阜', '亢']"
阬,"['阝', '亢']"
防,"['阜', '方']"
防,"['阝', '方']"
阦,"['阜', '火']"
阦,"['阝', '火']"
阧,"['阜', '斗']"
阧,"['阝', '斗']"
乪,"['乙', '田']"
丞,"['氶', '一']"
阭,"['阜', '允']"
阭,"['阝', '允']"
迆,"['辵', '也']"
迆,"['辶', '也']"
奸,"['女', '干']"
妅,"['女', '工']"
如,"['女', '口']"
奾,"['女', '山']"
奷,"['女', '千']"
奼,"['女', '乇']"
奺,"['女', '久']"
妁,"['女', '勺']"
妇,"['女', '彐']"
妃,"['女', '己']"
好,"['女', '子']"
她,"['女', '也']"
奻,"['女', '女']"
妈,"['女', '马']"
乫,"['加', '乙']"
刕,"['刀', '刀', '刀']"
劦,"['力', '力', '力']"
戏,"['又', '戈']"
羽,"['习', '习']"
乨,"['台', '乚']"
乨,"['台', '乙']"
贠,"['厶', '贝']"
观,"['又', '见']"
牟,"['厶', '牛']"
欢,"['又', '欠']"
买,"['乛', '头']"
厽,"['厶', '厶', '厶']"
叒,"['又', '又', '又']"
纡,"['丝', '于']"
纡,"['纟', '于']"
红,"['丝', '工']"
红,"['纟', '工']"
纣,"['纟', '寸']"
纣,"['丝', '寸']"
驮,"['马', '大']"
纤,"['纟', '千']"
纤,"['丝', '千']"
纥,"['纟', '乞']"
纥,"['丝', '乞']"
驯,"['马', '川']"
约,"['纟', '勺']"
约,"['丝', '勺']"
级,"['丝', '及']"
级,"['纟', '及']"
纨,"['丝', '丸']"
纨,"['纟', '丸']"
纩,"['丝', '广']"
纩,"['纟', '广']"
纪,"['纟', '己']"
纪,"['丝', '己']"
驰,"['马', '也']"
纫,"['丝', '刃']"
纫,"['纟', '刃']"
糸,"['幺', '小']"
巡,"['辵', '巛']"
巡,"['辶', '巛']"
匤,"['匚', '玉']"
寿,"['丰', '寸']"
玕,"['玉', '干']"
玕,"['王', '干']"
玗,"['王', '于']"
玗,"['玉', '于']"
玒,"['王', '工']"
玒,"['玉', '工']"
弄,"['王', '廾']"
玙,"['王', '与']"
玙,"['玉', '与']"
玔,"['王', '川']"
玔,"['玉', '川']"
玓,"['玉', '勺']"
玓,"['王', '勺']"
玖,"['玉', '久']"
玖,"['王', '久']"
麦,"['丰', '夂']"
麦,"['丰', '夕']"
迋,"['辶', '王']"
迋,"['辵', '王']"
玘,"['王', '己']"
玘,"['玉', '己']"
玚,"['王', '弓', '丿', '丿']"
玚,"['玉', '弓', '丿', '丿']"
玛,"['王', '马']"
玛,"['玉', '马']"
攼,"['干', '攴']"
攼,"['干', '攵']"
坓,"['井', '土']"
形,"['开', '彡']"
进,"['辶', '井']"
进,"['辵', '井']"
戒,"['廾', '戈']"
吞,"['天', '口']"
迗,"['辶', '天']"
迗,"['辵', '天']"
坖,"['土', '元']"
远,"['辶', '元']"
远,"['辵', '袁']"
违,"['辶', '韦']"
违,"['辵', '韦']"
韧,"['韦', '刃']"
刬,"['戋', '刀']"
刬,"['戋', '刂']"
运,"['辶', '云']"
运,"['辵', '云']"
抂,"['扌', '王']"
抂,"['手', '王']"
抂,"['才', '王']"
扶,"['手', '夫']"
扶,"['扌', '夫']"
扶,"['才', '夫']"
坃,"['土', '元']"
抏,"['才', '元']"
抏,"['扌', '元']"
抏,"['手', '元']"
抚,"['手', '无']"
抚,"['扌', '无']"
抚,"['才', '无']"
坛,"['土', '云']"
抎,"['手', '云']"
抎,"['扌', '云']"
抎,"['才', '云']"
抟,"['手', '专']"
抟,"['扌', '专']"
镸,"['三', '丨', '一', '厶']"
技,"['手', '支']"
技,"['才', '支']"
技,"['扌', '支']"
坏,"['土', '不']"
抔,"['才', '不']"
抔,"['手', '不']"
抔,"['扌', '不']"
抠,"['手', '区']"
抠,"['才', '区']"
抠,"['扌', '区']"
坜,"['土', '历']"
扰,"['手', '尤']"
扰,"['扌', '尤']"
扰,"['才', '尤']"
抜,"['才', '友']"
抜,"['手', '友']"
抜,"['扌', '友']"
扼,"['扌', '厄']"
扼,"['手', '厄']"
扼,"['才', '厄']"
拒,"['扌', '巨']"
拒,"['才', '巨']"
拒,"['手', '巨']"
坉,"['土', '屯']"
扽,"['手', '屯']"
扽,"['扌', '屯']"
扽,"['才', '屯']"
找,"['才', '戈']"
找,"['手', '戈']"
找,"['扌', '戈']"
批,"['扌', '比']"
批,"['手', '比']"
批,"['才', '比']"
坘,"['土', '互']"
瓨,"['工', '瓦']"
址,"['土', '止']"
扯,"['手', '止']"
扯,"['才', '止']"
扯,"['扌', '止']"
走,"['十', '疋']"
抄,"['手', '少']"
抄,"['扌', '少']"
抄,"['才', '少']"
抇,"['手', '日']"
抇,"['扌', '日']"
抇,"['才', '日']"
坝,"['土', '贝']"
抐,"['才', '内']"
抐,"['扌', '内']"
抐,['']
抐,"['手', '内']"
汞,"['工', '水']"
贡,"['工', '贝']"
抙,"['扌', '手']"
抙,"['手', '手']"
抍,"['扌', '升']"
抍,"['才', '升']"
抍,"['手', '升']"
坆,"['土', '攴']"
坆,"['土', '攵']"
扷,"['扌', '夭']"
扷,"['手', '夭']"
扷,"['才', '夭']"
攻,"['工', '攴']"
攻,"['工', '攵']"
扸,"['手', '片']"
扸,"['扌', '片']"
扸,"['才', '片']"
赤,"['土', '丿', '亅', '八']"
圻,"['土', '斤']"
折,"['手', '斤']"
折,"['扌', '斤']"
折,"['才', '斤']"
抓,"['才', '爪']"
抓,"['扌', '爪']"
抓,"['手', '爪']"
坂,"['土', '反']"
扳,"['手', '反']"
扳,"['扌', '反']"
圿,"['土', '介']"
扴,"['才', '介']"
扴,"['扌', '介']"
扴,"['手', '介']"
抡,"['才', '仑']"
抡,"['扌', '仑']"
抡,"['手', '仑']"
扵,"['扌', '仒']"
扵,"['才', '仒']"
扵,"['手', '仒']"
坅,"['土', '今']"
扲,"['扌', '今']"
扲,"['手', '今']"
扲,"['才', '今']"
坋,"['土', '分']"
扮,"['手', '分']"
扮,"['扌', '分']"
抸,"['才', '乏']"
抸,"['手', '乏']"
抸,"['扌', '乏']"
抢,"['才', '仓']"
抢,"['扌', '仓']"
抢,"['手', '仓']"
抈,"['扌', '月']"
抈,"['才', '月']"
抈,"['手', '月']"
坁,"['土', '氏']"
扺,"['才', '氏']"
扺,"['扌', '氏']"
扺,"['手', '氏']"
孝,"['耂', '子']"
孝,"['老', '子']"
圽,"['土', '勿']"
坎,"['土', '欠']"
扻,"['扌', '欠']"
扻,"['才', '欠']"
扻,"['手', '欠']"
均,"['土', '匀']"
坍,"['土', '丹']"
坞,"['土', '乌']"
抑,"['手', '卬']"
抑,"['扌', '卬']"
抑,"['才', '卬']"
抛,"['扌', '尢', '力', '拋']"
抛,"['才', '尢', '力', '拋']"
抛,"['手', '尢', '力', '拋']"
坄,"['土', '殳']"
抅,"['才', '勾']"
抅,"['扌', '勾']"
抅,"['手', '勾']"
投,"['扌', '殳']"
投,"['才', '殳']"
投,"['手', '殳']"
抃,"['扌', '卞']"
抃,"['手', '卞']"
抃,"['才', '卞']"
坟,"['土', '文']"
抆,"['才', '文']"
抆,"['手', '文']"
抆,"['扌', '文']"
坑,"['土', '亢']"
抗,"['扌', '亢']"
抗,"['手', '亢']"
抗,"['才', '亢']"
坊,"['土', '方']"
灻,"['土', '火']"
抖,"['才', '斗']"
抖,"['扌', '斗']"
抖,"['手', '斗']"
护,"['手', '户']"
护,"['扌', '户']"
护,"['才', '户']"
坈,"['土', '冗']"
壱,"['士', '冖', '匕']"
壳,"['士', '冗']"
抌,"['才', '冘']"
抌,"['扌', '冘']"
抌,"['手', '冘']"
志,"['士', '心']"
抋,"['才', '心']"
抋,"['扌', '心']"
抋,"['手', '心']"
块,"['土', '夬']"
抉,"['手', '夬']"
抉,"['扌', '夬']"
抉,"['才', '夬']"
扭,"['才', '丑']"
扭,"['扌', '丑']"
扭,"['手', '丑']"
